voltage_index,voltage_v,voltage_kv,spacing_index,spacing_id,spacing_label,spacing_m,spacing_nm,order_n,wavelength_m,wavelength_pm,bragg_ratio_q,theta_rad,theta_deg,phi_rad,phi_deg,photo_radius_m,photo_radius_mm,caliper_diameter_m,caliper_diameter_mm,bragg_allowed,screen_visible,order_status
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,1,3.8590521696030141e-11,38.590521696030137,0.090588079098662302,0.09071243618976374,5.1974397430232528,0.18142487237952748,10.394879486046506,0.011728030789586789,11.72803078958679,0.023456061579173577,23.456061579173578,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,2,3.8590521696030141e-11,38.590521696030137,0.1811761581973246,0.18218227019977615,10.438275184559162,0.36436454039955229,20.876550369118323,0.023163115594786295,23.163115594786294,0.046326231189572589,46.326231189572589,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,3,3.8590521696030141e-11,38.590521696030137,0.27176423729598687,0.27522579132822106,15.769276256255358,0.55045158265644212,31.538552512510716,0.033999690459210904,33.9996904592109,0.067999380918421809,67.999380918421807,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,4,3.8590521696030141e-11,38.590521696030137,0.36235231639464921,0.37079049219424681,21.244730286308837,0.74158098438849362,42.489460572617674,0.0439045474211148,43.9045474211148,0.087809094842229596,87.809094842229598,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,5,3.8590521696030141e-11,38.590521696030137,0.4529403954933115,0.47006069187194849,26.932493759262087,0.94012138374389698,53.864987518524174,0.05249592953372537,52.49592953372537,0.10499185906745075,104.99185906745075,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,6,3.8590521696030141e-11,38.590521696030137,0.54352847459197373,0.57463503016248196,32.924161988682975,1.1492700603249639,65.848323977365951,0.059310259185540795,59.310259185540794,0.11862051837108159,118.62051837108159,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,7,3.8590521696030141e-11,38.590521696030137,0.63411655369063602,0.68686545494153273,39.354491661483038,1.3737309098830655,78.708983322966077,0.06374194895951459,63.74194895951459,0.12748389791902914,127.48389791902915,true,true,forward_screen
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,8,3.8590521696030141e-11,38.590521696030137,0.72470463278929842,0.81060564500384302,46.444282308200073,1.621211290007686,92.888564616400146,0.06491741326780286,64.91741326780286,0.12983482653560571,129.83482653560571,true,false,back_scattering
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,9,3.8590521696030141e-11,38.590521696030137,0.81529271188796071,0.95323451967911066,54.616314863793257,1.9064690393582213,109.23262972758651,0.06137228037236193,61.37228037236193,0.12274456074472385,122.74456074472386,true,false,back_scattering
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,10,3.8590521696030141e-11,38.590521696030137,0.905880790986623,1.1334547471133067,64.942173278660505,2.2669094942266135,129.88434655732101,0.0498771240409397,49.8771240409397,0.099754248081879396,99.754248081879396,true,false,back_scattering
1,1010,1.01,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,11,3.8590521696030141e-11,38.590521696030137,0.99646887008528529,1.4867343256266441,85.183602115635338,2.9734686512532882,170.36720423127068,0.010876651352079617,10.876651352079616,0.021753302704159233,21.753302704159232,true,false,back_scattering
2,1020,1.02,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,1,3.8400886535154041e-11,38.400886535154044,0.15610116477704894,0.15674218679779395,8.9806657751647645,0.3134843735955879,17.961331550329529,0.0200443791495317,20.0443791495317,0.040088758299063401,40.0887582990634,true,true,forward_screen
2,1020,1.02,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,2,3.8400886535154041e-11,38.400886535154044,0.31220232955409788,0.31751035563428059,18.192003329542096,0.63502071126856119,36.384006659084193,0.038557622238505805,38.55762223850581,0.07711524447701161,77.115244477011615,true,true,forward_screen
2,1020,1.02,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,3,3.8400886535154041e-11,38.400886535154044,0.46830349433114682,0.48736973577364173,27.924228922235766,0.97473947154728346,55.848457844471532,0.05379111788921278,53.79111788921278,0.10758223577842556,107.58223577842556,true,true,forward_screen
2,1020,1.02,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,4,3.8400886535154041e-11,38.400886535154044,0.62440465910819576,0.67436911885636774,38.638504344426053,1.3487382377127355,77.277008688852106,0.06340400604358337,63.40400604358337,0.12680801208716674,126.80801208716674,true,true,forward_screen
2,1020,1.02,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,5,3.8400886535154041e-11,38.400886535154044,0.78050582388524459,0.89547453499934304,51.306911516902275,1.7909490699986861,102.61382303380455,0.0634311668155661,63.4311668155661,0.1268623336311322,126.8623336311322,true,false,back_scattering
2,1020,1.02,0,d1,d₁ = 0.123 nm,1.2300000000000001e-10,0.12300000000000001,6,3.8400886535154041e-11,38.400886535154044,0.93660698866229364,1.2128176993900315,69.489335493815005,2.425635398780063,138.97867098763001,0.04266209563463536,42.662095634635364,0.085324191269270724,85.324191269270727,true,false,back_scattering
2,1020,1.02,1,d2,d₂ = 0.213 nm,2.1300000000000001e-10,0.21300000000000002,1,3.8400886535154041e-11,38.400886535154044,0.090142926138859242,0.090265454475784268,5.171829577292705,0.18053090895156854,10.34365915458541,0.011670872173591048,11.670872173591048,0.023341744347182097,23.341744347182097,true,true,forward_screen
